toi,tic,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,vmag,jmag,nobs,template,nobs_goal,tot_time,rem_nobs,rem_time,r_s,teff,teff_err,t_eff,f_eh,ast_det_t,ruwe,rp,rp_err,mp,period,period_err,a_to_R,sinc,rt_5sig,drop,finish
201.01,350618622,MS,spoc,VPC,-,-,-,87.4017,-54.9107,9.07,8.103,0.0,FALSE,60.0,5.06,60.0,5.06,1.33,6461.0,83.0,6461.0,0.18,0.0822,1.03,12.68,1.27,317.83,52.978306,0.000371,48.86,30.0,1.72,FALSE,FALSE
201.02,350618622,MS,spoc,PC,-,-,-,87.4017,-54.9107,9.07,8.103,0.0,FALSE,60.0,5.06,60.0,5.06,1.33,6461.0,83.0,6461.0,0.18,0.0822,1.03,1.76,0.38,4.55,5.849173,9.8E-05,11.24,574.0,5.72,FALSE,FALSE
202.01,355509914,MS,spoc,VPC+,-,-,-,15.5248,-59.0878,15.534,13.737,0.0,FALSE,60.0,32.75,60.0,32.75,0.82,4746.0,178.0,4610.0,,0.05,0.95,11.61,1.76,317.83,1.738316,0.000145,6.68,421.0,11.42,FALSE,FALSE
203.01,259962054,MS,spoc,PC,-,-,-,43.0188,-67.6876,15.017000000000000,10.56,0.0,FALSE,60.0,32.75,60.0,32.75,0.23,3203.0,63.0,3209.0,,0.05,1.37,1.22,0.39,2.16,51.953234,0.010389,149.04,1.0,430.62,FALSE,FALSE
204.01,281781375,MS,spoc,PC,-,-,-,12.9752,-59.343,9.819000000000000,8.601,0.0,FALSE,60.0,7.01,60.0,7.01,1.04,5605.0,187.0,5553.0,,0.0529,1.01,2.67,0.59,6.71,43.828624,0.007815,49.98,16.0,6.55,FALSE,FALSE
205.01,281575427,MS,spoc,PC,-,-,-,7.9752,-56.9651,9.921,8.968,0.0,FALSE,60.0,7.5,60.0,7.5,1.45,6222.0,83.0,6222.0,0.13,0.0586,0.98,2.68,2.73,6.73,4.251801,0.000517,8.1,1185.0,4.06,FALSE,FALSE
206.01,55650590,MS,spoc,VPC,-,-,-,73.7372,-62.5224,14.938000000000000,10.873,0.0,FALSE,60.0,32.75,60.0,32.75,0.35,3358.0,0.0,3383.0,,0.05,1.37,4.04,2.77,15.37,0.73632,8E-06,6.85,446.0,11.42,FALSE,FALSE
207.01,260271203,MS,spoc,EB,-,-,-,94.2181,-58.2298,14.095,12.917,0.0,FALSE,60.0,32.75,60.0,32.75,1.28,5963.0,190.0,6186.0,,0.0502,1.07,27.68,27.68,317.83,5.649621,0.000499,11.02,405.0,11.42,FALSE,FALSE
208.01,314865962,MS,spoc,PC,-,-,-,53.2813,-72.7442,11.092,9.713,0.0,FALSE,60.0,14.21,60.0,14.21,0.98,5493.0,186.0,5548.0,,0.0512,1.07,2.7,1.33,6.78,22.4536,0.001306,33.96,33.0,9.82,FALSE,FALSE
209.01,52204645,MS,spoc,VPC,-,-,-,19.3943,-66.9025,11.671,10.018000000000000,0.0,FALSE,60.0,17.83,60.0,17.83,0.74,4892.0,179.0,4916.0,,0.0501,0.96,2.65,4.13,6.66,4.379757,0.000333,14.2,147.0,6.36,FALSE,FALSE
210.01,141608198,MS,spoc,VPC+,-,-,-,88.9604,-73.9847,15.366,10.873,0.0,FALSE,60.0,32.75,60.0,32.75,0.33,3275.0,0.0,3264.0,,0.05,1.29,6.61,1.04,35.45,9.010124,0.00028900000000000000,37.39,14.0,11.42,FALSE,FALSE
211.01,300293197,MS,spoc,BEB,-,-,-,110.2796,-68.5784,10.129,8.894,0.0,FALSE,60.0,8.67,60.0,8.67,1.09,5873.0,102.0,5873.0,-0.56,0.057,,8.19,6.42,51.01,6.563939,0.000169,13.78,273.0,2.99,FALSE,FALSE
212.01,206609630,MS,spoc,PPC,-,-,-,22.551,-59.5832,14.876,10.577,0.0,FALSE,60.0,32.75,60.0,32.75,0.3,3332.0,63.0,-1.0,,0.05,,5.51,1.15,26.03,0.335269,1E-06,4.48,-1.0,11.42,FALSE,FALSE
213.01,234345288,MS,spoc,PPC,-,-,-,38.8867,-71.6241,10.879000000000000,8.782,0.0,FALSE,60.0,13.1,60.0,13.1,0.67,4566.0,64.0,4566.0,-0.08,0.0501,1.11,2.68,1.13,6.73,23.519835,0.000201,46.23,5.0,4.57,FALSE,FALSE
214.01,167415965,MS,spoc,CPC,-,-,-,99.4607,-70.9326,8.71,7.311,0.0,FALSE,60.0,5.05,60.0,5.05,0.8,5346.0,141.0,5346.0,-0.36,0.0541,1.07,1.93,0.55,4.96,18.553133,0.000129,35.87,32.0,2.55,FALSE,FALSE
214.02,167415965,MS,spoc,PC,-,-,-,99.4607,-70.9326,8.71,7.311,0.0,FALSE,60.0,5.05,60.0,5.05,0.8,5346.0,141.0,5346.0,-0.36,0.0541,1.07,1.0,1.2,1.06,9.695722,0.000146,23.27,78.0,36.55,FALSE,FALSE
215.01,231912935,MS,spoc,PC,-,-,-,7.318,-63.7906,11.026,9.92,0.0,FALSE,60.0,13.85,60.0,13.85,0.96,5821.0,190.0,5707.0,,0.0505,0.96,3.5,1.73,8.62,26.296721,0.004952000000000000,39.04,34.0,7.1,FALSE,FALSE
216.01,55652896,MS,spoc,P,-,-,-,73.9802,-63.2601,12.324000000000000,10.759,0.0,FALSE,60.0,26.36,60.0,26.36,0.8,5025.0,125.0,5025.0,0.316,0.0502,0.89,9.71,2.26,68.11,34.548903,0.000269,52.67,-1.0,9.29,FALSE,FALSE
216.02,55652896,MS,spoc,P,-,-,-,73.9802,-63.2601,12.324000000000000,10.759,0.0,FALSE,60.0,26.36,60.0,26.36,0.8,5025.0,125.0,5025.0,0.316,0.0502,0.89,7.41,10.85,43.04,17.081922,0.000442,32.93,19.0,9.29,FALSE,FALSE
217.01,260043723,MS,spoc,NEB,-,-,-,91.6086,-58.9536,9.209,8.237,0.0,FALSE,60.0,5.07,60.0,5.07,1.55,6278.0,196.0,6358.0,,0.1153,1.37,4.94,1.3,21.62,3.13879,0.00045,6.29,1921.0,1.73,FALSE,FALSE
218.01,32090583,MS,spoc,VPC+,-,-,-,58.4203,-68.7395,16.445,11.675,0.0,FALSE,60.0,32.75,60.0,32.75,0.28,3146.0,0.0,3249.0,,0.05,1.2,4.74,6.01,20.16,0.438374,1E-05,5.54,687.0,11.42,FALSE,FALSE
219.01,260609205,SG,spoc,SB1,-,-,-,97.4539,-57.2548,13.292,12.086000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,2.24,6354.0,191.0,6190.0,-0.195,0.0542,1.53,21.06,21.06,317.83,4.461939,0.000134,5.4,874.0,11.42,FALSE,FALSE
220.01,150098860,MS,spoc,VPC,-,-,-,91.7999,-61.9969,10.466,9.03,0.0,FALSE,60.0,11.09,60.0,11.09,0.88,5272.0,45.0,5272.0,-0.10100000000000000,0.0517,1.17,3.21,1.89,7.96,10.695237,9.4E-05,22.42,143.0,3.84,FALSE,FALSE
221.01,316937670,MS,spoc,NPC,-,-,-,356.4904,-56.3447,13.82,10.709000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.39,3765.0,73.0,3460.0,,0.05,1.2,1.67,2.99,4.33,0.62425,3.3E-05,5.76,353.0,11.42,FALSE,FALSE
222.01,144440290,MS,spoc,EB,-,-,-,359.1615,-44.7191,9.37,8.144,0.0,FALSE,60.0,5.31,60.0,5.31,1.07,5709.0,80.0,5709.0,,0.0536,1.09,8.86,,58.3,,,,86.0,1.82,FALSE,FALSE
223.01,326453034,SG,spoc,VPC?,-,-,-,339.6777,-25.6317,11.119000000000000,9.51,0.0,FALSE,60.0,14.35,60.0,14.35,2.75,5063.0,181.0,5276.0,,0.1138,0.9,3.29,4.04,8.14,14.445918,0.003833,11.12,37.0,10.63,FALSE,FALSE
224.01,70797900,MS,spoc,SB2,-,-,-,1.9774,-29.979,13.031000000000000,9.639,0.0,FALSE,60.0,32.75,60.0,32.75,0.49,3689.0,66.0,-1.0,,0.05,5.55,14.75,,317.83,,,,4.0,11.42,FALSE,FALSE
225.01,47525799,MS,spoc,STPC,-,-,-,343.8797,-24.4096,12.061,10.173,0.0,FALSE,60.0,21.28,60.0,21.28,0.71,4658.0,177.0,4880.0,,0.05,0.89,8.3,,52.18,,,,13.0,7.59,FALSE,FALSE
226.01,47484268,MS,spoc,NEB,-,-,-,342.9664,-24.7875,15.46,10.854000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.39,3396.0,64.0,3339.0,,0.05,1.27,4.21,,16.48,,,,1.0,11.42,FALSE,FALSE
227.01,2760710,MS,spoc,STPC,-,-,-,356.5277,-16.6912,18.44,12.126,0.0,FALSE,60.0,32.75,60.0,32.75,0.24,2808.0,80.0,3176.0,,0.05,0.92,2.43,,6.14,,,,0.0,11.42,FALSE,FALSE
228.01,77044471,MS,spoc,KP,-,-,-,358.5587,-30.013,13.957,12.652000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.18,5738.0,0.0,5863.0,,0.0501,1.06,13.97,0.71,317.83,2.6860630000000000,0.00024900000000000000,7.03,1063.0,11.42,FALSE,FALSE
229.01,120610833,MS,spoc,KP,-,-,-,5.2375,-35.9983,11.801000000000000,10.753,0.0,FALSE,60.0,18.78,60.0,18.78,0.87,5100.0,0.0,5298.0,0.43,0.0501,1.2,11.37,0.2,317.83,3.126068,0.000111,10.03,313.0,6.73,FALSE,FALSE
230.01,160074939,MS,spoc,PC,-,-,-,346.319,-36.9455,9.17,8.297,0.0,FALSE,60.0,5.06,60.0,5.06,1.46,6467.0,198.0,6553.0,,0.0589,0.94,3.93,1.57,9.61,13.340145,0.004364,17.97,268.0,3.4,FALSE,FALSE
231.01,204376737,MS,spoc,KP,-,-,-,348.1572,-22.674,11.907,10.769,0.0,FALSE,60.0,19.58,60.0,19.58,0.82,5375.0,0.0,5380.0,-0.14300000000000000,0.0501,1.05,13.44,0.1,317.83,3.361021,6.3E-05,11.24,321.0,7.03,FALSE,FALSE
232.01,402026209,MS,spoc,KP,-,-,-,353.5628,-42.0614,12.483000000000000,11.179,0.0,FALSE,60.0,30.08,60.0,30.08,0.89,5436.0,0.0,5504.0,-0.01,0.0501,1.05,15.28,0.08,317.83,1.338231,1.4E-05,5.69,1264.0,10.53,FALSE,FALSE
233.01,415969908,MS,spoc,VPC,-,-,-,343.71,-18.9118,13.342,9.943,0.0,FALSE,60.0,32.75,60.0,32.75,0.38,3644.0,64.0,3568.0,,0.05,0.99,2.57,0.6,6.47,11.665865,0.003883,40.91,5.0,11.42,FALSE,FALSE
234.01,12423815,MS,spoc,VPC+,-,-,-,2.5687,-26.2824,16.516,13.224,0.0,FALSE,60.0,32.75,60.0,32.75,0.55,3642.0,0.0,3628.0,,0.05,1.11,20.67,1.03,317.83,2.839249,0.00031,12.5,102.0,11.42,FALSE,FALSE
235.01,280095254,MS,spoc,VPC+,-,-,-,46.1961,-73.3966,9.864000000000000,8.699,0.0,FALSE,60.0,7.22,60.0,7.22,,5454.0,77.0,5454.0,-1.129,0.0527,4.4,6.03,5.83,30.33,10.090287,3.8E-05,19.5,440.0,2.49,FALSE,FALSE
236.01,9727392,MS,spoc,EB,-,-,-,358.4447,-10.8849,11.861000000000000,10.775,0.0,FALSE,60.0,19.25,60.0,19.25,1.7,6421.0,83.0,6421.0,-0.31,0.0514,1.1,23.18,5.06,317.83,4.534451,0.000118,7.39,1003.0,6.91,FALSE,FALSE
237.01,305048087,MS,spoc,VPC+,-,-,-,353.2427,-29.4151,16.37,11.74,0.0,FALSE,60.0,32.75,60.0,32.75,0.21,3139.0,98.0,3210.0,,0.05,0.92,1.74,0.97,4.5,5.4337290000000000,0.001053,34.98,3.0,66.88,FALSE,FALSE
238.01,9006668,MS,spoc,CPC,passed,passed,passed,349.2314,-18.6066,10.748,9.214,38.0,TRUE,60.0,12.47,22.0,4.74,0.77,5024.0,181.0,5029.0,,0.0502,1.03,1.68,2.05,4.36,1.272419,0.000206,6.06,753.0,0.0,TRUE,FALSE
239.01,9725627,MS,spoc,KP,-,-,-,358.4085,-10.1181,11.915,10.508,0.0,FALSE,60.0,19.64,60.0,19.64,1.39,6362.0,83.0,6362.0,-0.2,0.0509,1.05,6.37,1.24,33.29,4.15701,0.000336,8.48,421.0,7.05,FALSE,FALSE
240.01,101948569,MS,spoc,VPC-,-,-,-,14.7547,-44.1608,11.795,9.645,0.0,FALSE,60.0,18.74,60.0,18.74,0.7,4333.0,173.0,4316.0,,0.05,1.15,3.05,1.47,7.59,19.472408,0.004362,38.09,11.0,6.72,FALSE,FALSE
241.01,77031414,MS,spoc,KP,-,-,-,354.1682,-34.6112,11.15,10.374,0.0,FALSE,60.0,14.53,60.0,14.53,1.08,6286.0,196.0,5752.0,,0.0504,0.94,12.17,0.08,317.83,1.386653,2E-05,4.9,2359.0,5.1,FALSE,FALSE
242.01,120585579,MS,spoc,EB,-,-,-,4.4515,-38.1109,13.046,11.908,0.0,FALSE,60.0,32.75,60.0,32.75,1.13,6083.0,192.0,6190.0,,0.0501,1.96,20.52,20.52,317.83,6.340315,0.000367,13.52,400.0,11.42,FALSE,FALSE
243.01,149010208,MS,spoc,EB,-,-,-,3.3941,-31.3344,12.174000000000000,11.207,0.0,FALSE,60.0,23.31,60.0,23.31,1.95,6046.0,193.0,6465.0,,0.0513,0.96,16.43,16.43,317.83,3.437004,0.000173,5.38,867.0,8.27,FALSE,FALSE
244.01,118327550,MS,spoc,VPC+,-,-,-,10.5706,-36.7181,12.861000000000000,8.827,0.0,FALSE,60.0,32.75,60.0,32.75,0.41,3342.0,0.0,3407.0,,0.05,,3.4,2.78,8.4,7.395586,0.0014470000000000000,28.72,20.0,11.42,FALSE,FALSE
245.01,154618248,MS,spoc,CPC-,-,-,-,345.7788,-33.5004,8.969,,0.0,FALSE,60.0,5.05,60.0,5.05,1.46,6208.0,117.0,6490.0,,0.0627,1.07,6.2,1.16,31.8,8.773772,0.000994,13.49,278.0,1.72,FALSE,FALSE
246.01,158623531,MS,spoc,KP,-,-,-,24.1682,-50.6592,12.049000000000000,10.456,0.0,FALSE,60.0,21.08,60.0,21.08,,5070.0,0.0,-1.0,,0.0502,9.43,10.91,0.13,83.0,7.872846000000000,0.000122,18.13,86.0,7.53,FALSE,FALSE
247.01,160148385,MS,spoc,KP,-,-,-,1.0464,-47.3606,12.569,11.267000000000000,0.0,FALSE,60.0,32.33,60.0,32.33,1.12,5540.0,0.0,5560.0,,0.0502,1.04,13.57,0.17,317.83,3.425239,0.000133,8.48,451.0,11.28,FALSE,FALSE
248.01,201793781,MS,spoc,PC,-,-,-,34.6835,-54.8598,9.03,7.912000000000000,0.0,FALSE,60.0,5.06,60.0,5.06,1.12,5711.0,57.0,5711.0,0.0,0.0586,1.05,2.82,0.7,7.05,5.9911980000000000,0.000404,12.48,654.0,2.47,FALSE,FALSE
249.01,179985715,MS,spoc,VPC,-,-,-,14.0804,-38.9487,12.531000000000000,10.098000000000000,0.0,FALSE,60.0,31.32,60.0,31.32,0.6,4157.0,171.0,4047.0,,0.05,1.1,2.62,1.85,6.59,6.6131470000000000,0.002144,21.19,34.0,10.94,FALSE,FALSE
250.01,184240683,MS,spoc,KP,-,-,-,359.349,-41.2772,12.147,10.949000000000000,0.0,FALSE,60.0,22.81,60.0,22.81,1.09,5700.0,0.0,5735.0,0.154,0.0503,1.1,12.18,0.14,317.83,1.628393,3.4E-05,5.38,1402.0,8.1,FALSE,FALSE
251.01,224225541,MS,spoc,VPC,-,-,-,353.0618,-37.2559,9.887,8.766,0.0,FALSE,60.0,7.33,60.0,7.33,0.96,5862.0,190.0,5789.0,,0.0511,1.09,2.93,1.21,7.31,4.937712,0.000733,12.88,278.0,2.53,FALSE,FALSE
252.01,237924601,MS,spoc,VPC,-,-,-,57.5536,-63.0538,12.458,10.834000000000000,0.0,FALSE,60.0,29.46,60.0,29.46,0.87,5071.0,181.0,5071.0,,0.0502,37.69,3.9,5.33,9.54,1.002192,2.8E-05,4.71,1315.0,10.32,FALSE,FALSE
253.01,322063810,MS,spoc,CPC-,-,-,-,14.3179,-51.5847,10.77,8.161,0.0,FALSE,60.0,12.57,60.0,12.57,0.64,4020.0,170.0,4037.0,,0.0501,0.99,1.13,1.63,1.64,3.5158160000000000,0.001043,13.04,85.0,14.62,FALSE,FALSE
254.01,49687222,MS,spoc,FA,passed,-,-,351.7055,-11.7254,10.263,9.225,1.0,FALSE,60.0,9.54,59.0,9.38,1.02,6101.0,193.0,6101.0,,0.051,7.56,3.28,4.52,8.12,20.186539,0.003807,30.72,55.0,11.57,FALSE,FALSE
255.01,204317710,MS,spoc,KP,-,-,-,346.0751,-21.2719,14.386,13.09,0.0,FALSE,60.0,32.75,60.0,32.75,1.01,5700.0,0.0,5667.0,,0.05,1.18,13.71,0.67,317.83,2.812077,0.000324,8.33,705.0,11.42,FALSE,FALSE
256.01,92226327,MS,spoc,KP,-,-,-,11.2471,-15.2713,14.15,9.612,0.0,FALSE,60.0,32.75,60.0,32.75,0.22,3131.0,0.0,3166.0,,0.05,1.12,1.37,0.1,3.3,24.73712,0.00025,91.73,1.0,44.48,FALSE,FALSE
256.02,92226327,MS,spoc,KP,-,-,-,11.2471,-15.2713,14.15,9.612,0.0,FALSE,60.0,32.75,60.0,32.75,0.22,3131.0,0.0,3166.0,,0.05,1.12,1.14,0.41,1.69,3.778378,0.000784,26.21,4.0,48.22,FALSE,FALSE
257.01,200723869,MS,qlp,P,-,-,-,47.5166,-50.8324,7.57,6.504,0.0,FALSE,60.0,5.05,60.0,5.05,1.77,6382.0,111.0,6382.0,,0.0504,1.05,6.96,0.3,38.7,18.37073,0.0008,17.98,139.0,1.72,FALSE,FALSE
258.01,350445771,MS,spoc,BEB,-,-,-,85.4674,-56.7405,11.165,10.587,0.0,FALSE,60.0,14.61,60.0,14.61,1.99,6474.0,100.0,6474.0,-0.17,0.0601,0.99,14.78,4.98,317.83,3.190394,0.000106,5.03,1888.0,5.13,FALSE,FALSE
259.01,12862099,MS,spoc,KP,-,-,-,3.9032,-11.9381,13.096000000000000,11.702,0.0,FALSE,60.0,32.75,60.0,32.75,0.96,5410.0,0.0,5480.0,,0.0501,0.99,12.26,0.25,317.83,2.423823,0.00013700000000000000,7.81,549.0,11.42,FALSE,FALSE
260.01,37749396,MS,spoc,CPC,passed,passed,passed,4.7732,-9.9648,9.9,7.376,96.0,TRUE,60.0,7.4,0.0,0.0,0.62,4111.0,171.0,4049.0,,0.0501,0.87,1.64,1.53,4.26,13.470018,0.003236,32.95,11.0,2.55,FALSE,FALSE
261.01,63898957,MS,spoc,PC,passed,-,-,15.2176,-24.4239,9.56,8.507,1.0,FALSE,60.0,5.95,59.0,5.85,1.28,5890.0,57.0,5890.0,-0.35,0.0561,1.16,2.75,2.41,6.89,3.361391,0.000985,7.55,1484.0,2.82,FALSE,FALSE
261.02,63898957,MS,spoc,PC,passed,-,-,15.2176,-24.4239,9.56,8.507,1.0,FALSE,60.0,5.95,59.0,5.85,1.28,5890.0,57.0,5890.0,-0.35,0.0561,1.16,3.35,1.27,8.28,13.039359,0.004316,18.64,243.0,4.78,FALSE,FALSE
262.01,70513361,MS,spoc,CPC,-,-,-,32.5335,-31.0699,8.91,7.3870000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,0.85,5302.0,20.0,5302.0,0.264,0.0518,0.84,2.44,0.69,6.17,11.146909,0.002487,23.95,57.0,1.72,FALSE,FALSE
263.01,120916706,MS,spoc,VPC+,-,-,-,37.1081,-25.0974,18.97,14.078,0.0,FALSE,60.0,32.75,60.0,32.75,0.44,3116.0,101.0,3423.0,,0.05,1.08,5.22,1.36,23.74,0.556737,7.3E-05,4.92,64.0,19.95,FALSE,FALSE
264.01,122612091,SG,spoc,KP,-,-,-,41.04,-30.169,10.868,9.964,0.0,FALSE,60.0,13.05,60.0,13.05,2.66,6250.0,0.0,5773.0,-0.36200000000000000,0.0957,1.33,13.8,0.15,317.83,2.216794,5.1E-05,2.72,3880.0,4.55,FALSE,FALSE
265.01,159951311,MS,spoc,KP,-,-,-,49.5622,-41.3021,12.456,10.982000000000000,0.0,FALSE,60.0,29.41,60.0,29.41,0.85,5310.0,0.0,5151.0,,0.0501,0.92,8.75,0.17,57.07,5.924426,0.000114,15.48,117.0,10.3,FALSE,FALSE
266.01,164767175,MS,spoc,PC,passed,passed,passed,26.2096,-18.4009,10.07,8.847000000000000,43.0,TRUE,60.0,8.31,17.0,2.46,0.92,5784.0,55.0,5784.0,,0.0508,0.92,2.41,1.94,6.1,10.767807,0.004925,22.61,104.0,4.64,FALSE,FALSE
266.02,164767175,MS,spoc,STPC,passed,passed,passed,26.2096,-18.4009,10.07,8.847000000000000,43.0,TRUE,60.0,8.31,17.0,2.46,0.92,5784.0,55.0,5784.0,,0.0508,0.92,1.76,2.87,4.55,6.1913200000000000,0.003482,15.63,219.0,7.09,FALSE,FALSE
267.01,166836920,SG,spoc,KP,-,-,-,39.8977,-50.008,9.475,8.436,0.0,FALSE,60.0,5.65,60.0,5.65,1.71,6180.0,0.0,6079.0,,0.0717,0.85,13.18,0.11,317.83,5.75244,0.000221,8.26,788.0,1.94,FALSE,FALSE
268.01,219253008,SG,spoc,VPC-,-,-,-,65.916,-53.851000000000000,10.636,,0.0,FALSE,60.0,11.96,60.0,11.96,2.17,5868.0,190.0,5835.0,,0.1166,1.05,12.53,2.04,317.83,5.066148,0.000107,5.82,2379.0,4.15,FALSE,FALSE
269.01,220479565,MS,spoc,VPC,-,-,-,75.8461,-54.1772,14.37,10.909,0.0,FALSE,60.0,32.75,60.0,32.75,0.4,3607.0,0.0,3546.0,,0.05,1.14,7.1,1.75,40.03,3.697675,4.9E-05,18.39,69.0,11.42,FALSE,FALSE
270.01,259377017,MS,spoc,VP,-,-,-,68.4154,-51.9562,12.603,9.099,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3551.0,74.0,3532.0,,0.05,1.0,2.62,0.48,6.59,5.660182,6.8E-05,25.71,11.0,11.42,FALSE,FALSE
270.02,259377017,MS,spoc,VP,-,-,-,68.4154,-51.9562,12.603,9.099,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3551.0,74.0,3532.0,,0.05,1.0,2.35,0.48,5.95,11.380259,0.000242,40.95,4.0,11.42,FALSE,FALSE
270.03,259377017,MS,spoc,VP,-,-,-,68.4154,-51.9562,12.603,9.099,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3551.0,74.0,3532.0,,0.05,1.0,1.3,1.41,2.72,3.3601370000000000,0.000121,18.16,22.0,11.42,FALSE,FALSE
271.01,259511357,MS,spoc,CPC,-,-,-,70.7753,-50.2196,8.929,,0.0,FALSE,60.0,5.05,60.0,5.05,1.33,6025.0,192.0,6114.0,,0.0725,2.06,2.44,1.54,6.17,2.476082,5.6E-05,6.07,1219.0,1.72,FALSE,FALSE
272.01,268766053,MS,spoc,KP,-,-,-,31.9092,-20.6618,12.591,10.959000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.86,4953.0,0.0,4960.0,,0.0501,0.87,11.74,0.15,317.83,3.30968,0.000124,10.18,204.0,11.42,FALSE,FALSE
273.01,279740441,MS,spoc,NPC,-,-,-,51.5046,-64.5486,12.569,10.436,0.0,FALSE,60.0,32.33,60.0,32.33,0.72,4304.0,64.0,4304.0,-0.15,0.05,1.02,6.02,7.47,30.25,0.741859,8.9E-05,4.19,-1.0,11.28,FALSE,FALSE
274.01,281979481,MS,spoc,CPC,-,-,-,130.5048,-75.8015,11.214,9.747,0.0,FALSE,60.0,14.89,60.0,14.89,0.81,5181.0,182.0,5164.0,,0.0503,0.99,2.87,0.8,7.17,0.542248,0.000106,3.3,2843.0,5.24,FALSE,FALSE
275.01,373844472,MS,spoc,BEB,-,-,-,81.5168,-67.233,11.915,10.182,0.0,FALSE,60.0,19.64,60.0,19.64,0.82,5616.0,187.0,5659.0,,0.0502,3.01,17.94,18.68,317.83,0.919476,4E-06,4.85,2992.0,7.05,FALSE,FALSE
276.01,382188882,MS,spoc,EB,-,-,-,81.35300000000000,-55.0199,11.073,10.159000000000000,0.0,FALSE,60.0,14.1,60.0,14.1,1.58,6366.0,197.0,6443.0,,0.0564,0.9,14.95,5.25,317.83,4.800523,0.000607,8.28,968.0,4.94,FALSE,FALSE
277.01,439456714,MS,spoc,VPC+,-,-,-,19.0772,-20.9522,13.632,10.403000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.52,3748.0,64.0,3668.0,,0.05,1.02,4.32,0.67,17.22,3.994244,0.0007160000000000000,16.39,28.0,11.42,FALSE,FALSE
278.01,244161191,MS,spoc,O,-,-,-,4.8831,-5.9113,16.45,11.171,0.0,FALSE,60.0,32.75,60.0,32.75,0.3,2955.0,95.0,2950.0,,0.05,1.33,2.63,2.64,6.61,0.298746,2.3E-05,4.1,87.0,11.42,FALSE,FALSE
279.01,122613513,MS,spoc,PC,-,-,-,41.1885,-32.2109,12.035,9.532,0.0,FALSE,60.0,20.84,60.0,20.84,0.73,4140.0,171.0,4413.0,,0.0501,1.1,3.23,1.13,8.0,11.494122,0.000968,25.95,21.0,7.45,FALSE,FALSE
280.01,42054565,MS,spoc,LEPC,-,-,-,24.1687,-36.4137,10.615,9.349,0.0,FALSE,60.0,11.87,60.0,11.87,0.78,5454.0,185.0,5456.0,,0.0501,1.09,2.54,4.8,6.4,10.175948,0.004156,24.92,64.0,4.12,FALSE,FALSE
281.01,38696105,MS,spoc,CPC,-,-,-,66.1363,-60.13,11.158,10.005,0.0,FALSE,60.0,14.57,60.0,14.57,1.52,6002.0,42.0,6002.0,0.258,0.0597,1.08,3.92,3.47,9.58,5.5667340000000000,0.00248,9.01,401.0,5.12,FALSE,FALSE
282.01,29781292,MS,spoc,CPC,-,-,-,65.238,-68.1027,9.42,8.476,0.0,FALSE,60.0,5.47,60.0,5.47,1.41,6321.0,196.0,6315.0,,0.0841,1.1,4.2,0.6,16.41,56.010912,0.000687,46.96,135.0,2.41,FALSE,FALSE
282.02,29781292,MS,spoc,PC,-,-,-,65.238,-68.1027,9.42,8.476,0.0,FALSE,60.0,5.47,60.0,5.47,1.41,6321.0,196.0,6315.0,,0.0841,1.1,2.86,4.88,7.15,31.323499,0.005843,31.87,66.0,8.43,FALSE,FALSE
282.03,29781292,MS,spoc,PC,-,-,-,65.238,-68.1027,9.42,8.476,0.0,FALSE,60.0,5.47,60.0,5.47,1.41,6321.0,196.0,6315.0,,0.0841,1.1,3.3,0.78,8.17,84.216358,0.006236,61.63,17.0,12.57,FALSE,FALSE
283.01,382626661,MS,spoc,VPC,-,-,-,118.5696,-65.4415,10.41,9.001,0.0,FALSE,60.0,10.63,60.0,10.63,0.81,5250.0,183.0,5245.0,,0.051,1.09,2.05,0.95,5.24,17.617634,0.000171,33.98,23.0,6.29,FALSE,FALSE
284.01,277103955,MS,qlp,NEB,-,-,-,84.2544,-66.7914,10.338,8.373,0.0,FALSE,60.0,10.08,60.0,10.08,0.78,4779.0,128.0,4658.0,,0.05,1.06,0.85,0.07,0.59,1.30926,0.00016,5.84,666.0,54.94,FALSE,FALSE
285.01,220459976,MS,spoc,STPC,-,-,-,74.6971,-56.394,13.813000000000000,10.977,0.0,FALSE,60.0,32.75,60.0,32.75,0.64,3891.0,169.0,3964.0,,0.05,0.95,3.03,1.6,7.54,32.332528,0.0066760000000000000,56.93,2.0,39.68,FALSE,FALSE
286.01,150030205,MS,spoc,CPC,-,-,-,90.9836,-60.6663,9.866,8.357000000000000,0.0,FALSE,60.0,7.23,60.0,7.23,0.79,5245.0,183.0,5116.0,,0.0514,1.05,1.39,1.21,3.48,4.511721,2.8E-05,13.84,166.0,3.68,FALSE,FALSE
